Movie_Name,Genre,Duration,Ratings,Voting_counts
The Scarlet Fry Collection,Mystery,,,
Mr. Stones,Mystery,,,
The Boy Inside the Cocoon,Mystery,2h 6m,,
Exipsosi,Mystery,,,
AusWeg,Mystery,,8.7,42
Biswas Villa-An Unfinished Story,Mystery,54m,8.6,21
Aliens Uncovered: The Land of Legends,Mystery,,7.3,14
Soul Harvest,Mystery,,,
"Munaa, the legend (Part1)",Mystery,42m,,
Giant fish,Mystery,1h 24m,,
The Faceless Man Project,Mystery,1h 29m,,
Kinoplenka N8,Mystery,1h 50m,4.3,59
Aliens Uncovered: The Thunder God,Mystery,,7.5,12
Don't Open the Box,Mystery,45m,7.0,9
La función,Mystery,1h 33m,5.7,8
Black Game Night,Mystery,,,
Endgame,Mystery,,,
21.4,Mystery,1h 52m,,
Crossroad,Mystery,,8.2,13
It's Not the Time,Mystery,1h 18m,6.6,22
Word,Mystery,,8.0,11
Odile: Opening before Christmas,Mystery,,6.6,17
Khoroshie devochki,Mystery,1h 31m,8.7,8
Reefer Monster Madness,Mystery,,,
The Death of Sysiphus,Mystery,36m,,
Dragoons,Mystery,1h 17m,,
Le discours des songes,Mystery,1h 10m,,
Crew Without a Clue,Mystery,1h 53m,,
The Burned Hand,Mystery,1h 25m,8.0,12
Okhota na russkogo geniya,Mystery,1h 11m,5.5,13
Mad Dreams,Mystery,1h 23m,,
Frozen Run,Mystery,1h 31m,,
The Royal Family Alien Lizard People,Mystery,,,
The Old Baraboo Inn,Mystery,48m,,
Ghost of Spring,Mystery,1h 18m,,
Intuition,Mystery,,,
The Statement,Mystery,,,
Demons vs. Ghosts,Mystery,1h 32m,7.6,8
A Woman with a Wooden Cart,Mystery,,5.6,9
Tomb Guardian Man,Mystery,,,
Blue Caveman,Mystery,,,
Spiracy,Mystery,,,
The Film Lost to Time,Mystery,1h 15m,,
Teorem,Mystery,1h 28m,,
Paranormal Encounters at the Miami YMCA,Mystery,52m,,
The Killer,Mystery,,,
Duplicitous Minds,Mystery,,,
LOST: Avalon Station,Mystery,,,
Hi8 Resurrectio Director's Cut,Mystery,1h 17m,,
Cose nere,Mystery,1h 23m,,
Belyy parokhod,Mystery,1h 37m,7.7,10
So It Goes,Mystery,1h 17m,3.2,19
Suhaila Bint Duaim,Mystery,2h 36m,,
Keeper of the Reel,Mystery,46m,,
Tangled Tales: The Movie,Mystery,,,
Miller,Mystery,1h 24m,,
The Rabble Story,Mystery,18m,,
Worship,Mystery,1h 15m,,
Cramp My Style,Mystery,,,
Bhagirathi Missing,Mystery,,,
Mountain Guardians,Mystery,1h 22m,,
Batchack Man - The Peacemakers,Mystery,1h 30m,,
Bet on Black,Mystery,,,
Lacerta,Mystery,,,
Melodies of a Sugar-Coated Blade,Mystery,1h 37m,,
God Vs AI,Mystery,,,
Infrastrata,Mystery,1h 5m,,
A Second Glance,Mystery,,,
Sendero de Sombras (Shadow Trail),Mystery,,,
Mi an Xun Xiong,Mystery,,,
El banquete,Mystery,1h 18m,,
The Cosmic Joker,Mystery,,,
Math,Mystery,,,
Raphael,Mystery,10m,,
Walking Girl,Mystery,,,
Sanket,Mystery,1h 32m,,
Luo Hua Dong Xin Niang,Mystery,,,
The Stooges Cigarette,Mystery,,,
Lealtad o Morir,Mystery,1h 27m,8.5,11
Once Passed On,Mystery,1h 31m,6.6,7
Not One and Not Two,Mystery,1h 12m,5.6,6
Frankenstein in the Mirror,Mystery,1h,,
Think Harder,Mystery,,,
Who Could've Done This?,Mystery,31m,,
Vingança Mascarada,Mystery,,,
Bragow,Mystery,2h,,
Victoria Kelly,Mystery,,,
What I Can Do for You,Mystery,1h 56m,,
Adopt me All hallows Eve II,Mystery,35m,,
By Day They Meet with Darkness,Mystery,,,
These Mortal Coils,Mystery,1h 51m,,
"Disrupted Expectations 4: Art, Words, and Mind Powers",Mystery,1h 33m,,
Painted Smile,Mystery,,,
Rajwant,Mystery,,,
Anomalous Tomsk: Nightmare,Mystery,1h 33m,,
Sweet Osmanthus Flowering Late,Mystery,2h 16m,,
Bob & Milo,Mystery,54m,,
Halloween: The Evil of Michael Myers,Mystery,,,
"The Actor, the Nurse, & The Cryptid",Mystery,2h 11m,,
Ghubar,Mystery,,,
Gregório & as Patricinhas,Mystery,,,
An Angel Knocking on My Door,Mystery,1h,,
Gunehegaar,Mystery,1h 8m,,
Learn to Love Death,Mystery,26m,,
Messpsycho Evil,Mystery,,,
Some Deep-Fried Trouble,Mystery,48m,,
Boxes (or) The Next Life of Brian,Mystery,,,
Di Ren Jie Zhi Kang Long You Hui,Mystery,,,
1999 Hiraeth,Mystery,1h 44m,,
Guess Who,Mystery,,,
zwtral llil3l30T,Mystery,,,
Cities That Live... Die ...Berlin,Mystery,,,
The Last Smile of Ms. Smile,Mystery,,,
Psycho Holibaaz,Mystery,,,
Pharism: Prologue,Mystery,1h 18m,,
Hammitt,Mystery,1h 10m,,
Flick Flick 8,Mystery,4h 44m,,
Dream of Deceit,Mystery,,,
An Adventure into Oblivion,Mystery,57m,,
Haze,Mystery,,,
Nosce Te Ipsum Part Four,Mystery,2h 21m,,
Kamilota,Mystery,,,
Cloud Chamber: The Folded World,Mystery,1h 43m,,
Dhusar Pandulipi,Mystery,,,
Donto Rohoshyo,Mystery,2h 17m,,
Pemburu Saka,Mystery,1h 29m,,
Xun zhao xiao shi de lian ren,Mystery,1h 43m,,
Acceleration Horology,Mystery,,,
The Pandemic Dilemma,Mystery,2h 6m,,
Luk Thep Tom 3,Mystery,1h 10m,,
Unexplained Mysteries of the World,Mystery,,,
Dave Gentic & Headgun,Mystery,57m,,
The Hauntologist,Mystery,55m,,
The Veyshal Movie,Mystery,2h,,
Entre Paris et Leuven,Mystery,1h 47m,,
